,home_team,empate_home,gano_home,perdio_home,empate_away,perdio_away,gano_away,gano,perdio,empate,num_partidos,gano_perc,perdio_perc,empate_perc,tournament_name,index_tournament
1097,Cruz Azul,1.0,6.0,2.0,5.0,2.0,3.0,9.0,4.0,6.0,19.0,0.47368421052631576,0.21052631578947367,0.3157894736842105,clausura 2019,63
1098,Leon,2.0,8.0,2.0,1.0,2.0,8.0,16.0,4.0,3.0,23.0,0.6956521739130435,0.17391304347826086,0.13043478260869565,clausura 2019,63
1099,Lobos BUAP,1.0,3.0,5.0,1.0,4.0,3.0,6.0,9.0,2.0,17.0,0.35294117647058826,0.5294117647058824,0.11764705882352941,clausura 2019,63
1100,Monterrey,5.0,6.0,0.0,1.0,5.0,4.0,10.0,0.0,6.0,16.0,0.625,0.0,0.375,clausura 2019,63
1101,Morelia,2.0,2.0,5.0,5.0,3.0,0.0,0.0,8.0,7.0,15.0,0.0,0.5333333333333333,0.4666666666666667,clausura 2019,63
1102,Necaxa,4.0,4.0,1.0,1.0,4.0,5.0,9.0,5.0,5.0,19.0,0.47368421052631576,0.2631578947368421,0.2631578947368421,clausura 2019,63
1103,Pachuca,1.0,8.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,clausura 2019,63
1104,Puebla,5.0,2.0,2.0,1.0,3.0,4.0,6.0,5.0,6.0,17.0,0.35294117647058826,0.29411764705882354,0.35294117647058826,clausura 2019,63
1105,Pumas,5.0,3.0,1.0,0.0,7.0,1.0,4.0,8.0,0.0,12.0,0.3333333333333333,0.6666666666666666,0.0,clausura 2019,63
1106,Santos,2.0,5.0,1.0,2.0,6.0,1.0,6.0,7.0,4.0,17.0,0.35294117647058826,0.4117647058823529,0.23529411764705882,clausura 2019,63
1107,Tigres,2.0,8.0,1.0,5.0,2.0,5.0,13.0,3.0,7.0,23.0,0.5652173913043478,0.13043478260869565,0.30434782608695654,clausura 2019,63
1108,Toluca,1.0,6.0,1.0,3.0,5.0,1.0,7.0,6.0,4.0,17.0,0.4117647058823529,0.35294117647058826,0.23529411764705882,clausura 2019,63
1109,Veracruz,2.0,0.0,6.0,2.0,7.0,0.0,0.0,13.0,4.0,17.0,0.0,0.7647058823529411,0.23529411764705882,clausura 2019,63
1110,America,3.0,7.0,1.0,4.0,4.0,3.0,10.0,5.0,7.0,22.0,0.45454545454545453,0.22727272727272727,0.3181818181818182,apertura 2019,64
1111,Atlas,1.0,3.0,5.0,2.0,4.0,3.0,6.0,9.0,3.0,18.0,0.3333333333333333,0.5,0.16666666666666666,apertura 2019,64
1112,Atletico de San Luis,2.0,1.0,6.0,0.0,4.0,5.0,6.0,10.0,0.0,16.0,0.375,0.625,0.0,apertura 2019,64
1113,Chivas,1.0,5.0,3.0,3.0,4.0,2.0,7.0,7.0,4.0,18.0,0.3888888888888889,0.3888888888888889,0.2222222222222222,apertura 2019,64
1114,Club Queretaro,2.0,5.0,2.0,2.0,3.0,4.0,9.0,5.0,4.0,18.0,0.5,0.2777777777777778,0.2222222222222222,apertura 2019,64
1115,Club Tijuana,3.0,4.0,2.0,0.0,6.0,3.0,7.0,8.0,0.0,15.0,0.4666666666666667,0.5333333333333333,0.0,apertura 2019,64
1116,Cruz Azul,4.0,4.0,1.0,4.0,4.0,1.0,5.0,5.0,8.0,18.0,0.2777777777777778,0.2777777777777778,0.4444444444444444,apertura 2019,64
1117,FC Juarez,1.0,4.0,4.0,2.0,6.0,1.0,5.0,10.0,3.0,18.0,0.2777777777777778,0.5555555555555556,0.16666666666666666,apertura 2019,64
1118,Leon,5.0,4.0,0.0,1.0,3.0,5.0,9.0,0.0,6.0,15.0,0.6,0.0,0.4,apertura 2019,64
1119,Monterrey,2.0,7.0,2.0,1.0,6.0,4.0,11.0,8.0,3.0,22.0,0.5,0.36363636363636365,0.13636363636363635,apertura 2019,64
1120,Morelia,1.0,6.0,3.0,2.0,5.0,3.0,9.0,8.0,3.0,20.0,0.45,0.4,0.15,apertura 2019,64
1121,Necaxa,4.0,3.0,3.0,0.0,4.0,6.0,9.0,7.0,0.0,16.0,0.5625,0.4375,0.0,apertura 2019,64
1122,Pachuca,0.0,4.0,5.0,4.0,2.0,3.0,7.0,7.0,0.0,14.0,0.5,0.5,0.0,apertura 2019,64
1123,Puebla,2.0,3.0,4.0,3.0,5.0,1.0,4.0,9.0,5.0,18.0,0.2222222222222222,0.5,0.2777777777777778,apertura 2019,64
1124,Pumas,2.0,5.0,2.0,3.0,5.0,1.0,6.0,7.0,5.0,18.0,0.3333333333333333,0.3888888888888889,0.2777777777777778,apertura 2019,64
1125,Santos,1.0,8.0,0.0,3.0,3.0,3.0,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,apertura 2019,64
1126,Tigres,4.0,4.0,1.0,4.0,1.0,4.0,8.0,2.0,8.0,18.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,apertura 2019,64
1127,Toluca,2.0,3.0,4.0,3.0,5.0,1.0,4.0,9.0,5.0,18.0,0.2222222222222222,0.5,0.2777777777777778,apertura 2019,64
1128,Veracruz,3.0,1.0,5.0,2.0,7.0,0.0,0.0,12.0,5.0,17.0,0.0,0.7058823529411765,0.29411764705882354,apertura 2019,64
